"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"953","ENSMUSG00000025537",479.339009966721,2.33208603239503,0.191605552804367,12.1712862610831,4.42060925737913e-34,1.01094184842939e-32
"954","ENSMUSG00000081752",216.68954237589,-1.61842122488016,0.132996271008372,-12.16892182472,4.55053454034201e-34,1.03956341480308e-32
"955","ENSMUSG00000030086",1446.33920554347,0.952536847091581,0.078306821283253,12.1641618377797,4.82371031859612e-34,1.10081615375376e-32
"956","ENSMUSG00000025888",1725.81976053491,-1.82212495495413,0.149797665205792,-12.1639075779378,4.8387521259717e-34,1.10309376394798e-32
"957","ENSMUSG00000096606",520.444526685394,-1.80068855489108,0.148091421304132,-12.1593036182227,5.11932203638143e-34,1.16583599227687e-32
"958","ENSMUSG00000027018",907.999953669416,-0.868691494417843,0.0714585011299914,-12.156587119531,5.29238802515564e-34,1.20399065365597e-32
"959","ENSMUSG00000052760",875.603678636943,-2.05637096845522,0.169227004296791,-12.1515533351211,5.628591728071e-34,1.27914002212283e-32
"960","ENSMUSG00000007613",3378.99759783084,-1.13973745268003,0.0938382334409696,-12.1457684238802,6.0412330055643e-34,1.37148575128405e-32
"961","ENSMUSG00000025465",7735.22421903891,1.16493773583033,0.0959220712879577,12.144626572264,6.12616490941186e-34,1.38931985469014e-32
"962","ENSMUSG00000040675",325.100258698669,-1.81243123590164,0.149321106544471,-12.1378101049757,6.65842657109123e-34,1.50845892609524e-32
"963","ENSMUSG00000073982",3251.5796360294,-1.22709874428741,0.101163969436579,-12.1298002749555,7.34283032483166e-34,1.66178238940167e-32
"964","ENSMUSG00000038836",338.30957765573,1.16578194557008,0.0961150452014102,12.1290266589083,7.41252265949078e-34,1.67581451079815e-32
"965","ENSMUSG00000033222",938.922770252074,-0.784666693612899,0.0646942036773559,-12.1288562036593,7.42796648651644e-34,1.6775658197631e-32
"966","ENSMUSG00000029776",7263.16193875514,0.94570325954362,0.0780419072766409,12.1178901508816,8.49170929318449e-34,1.91582103867146e-32
"967","ENSMUSG00000024087",4178.83435170593,-1.35109730747058,0.111511433366343,-12.1162222265756,8.66625267107591e-34,1.95317798049047e-32
"968","ENSMUSG00000056124",2948.08660104734,-1.58417630057247,0.130813163251451,-12.1102208768344,9.32427358387863e-34,2.0993101083373e-32
"969","ENSMUSG00000073758",215.617828008249,1.42991018311838,0.118102867495726,12.1073282422218,9.65893175596497e-34,2.17241237037668e-32
"970","ENSMUSG00000017843",5493.70013580222,-0.472220187651392,0.039008887380957,-12.1054513306092,9.8824323365939e-34,2.22038897261575e-32
"971","ENSMUSG00000002059",3500.46240648345,0.96662812585386,0.0798585056903745,12.1042601222924,1.00269371067522e-33,2.25053622352789e-32
"972","ENSMUSG00000052273",133.613770339851,2.8792874316769,0.237939420023572,12.1009264937759,1.04425890080187e-33,2.341417539514e-32
"973","ENSMUSG00000057098",4680.35658450069,0.990253446246038,0.0818794412402447,12.0940425489777,1.13558436741735e-33,2.54356893149987e-32
"974","ENSMUSG00000025225",2780.68446200704,-0.954323343408745,0.0789199323904044,-12.0922980355312,1.15996104807821e-33,2.59550216445756e-32
"975","ENSMUSG00000009905",2173.00998263285,1.00851696967017,0.083450760163835,12.0851741516817,1.26501840853241e-33,2.82767294313388e-32
"976","ENSMUSG00000018740",1322.47341862132,1.55125147578286,0.128371756594477,12.084055846359,1.28234736473563e-33,2.8634711544107e-32
"977","ENSMUSG00000036905",24023.7705408621,-2.01150925949427,0.166485730912875,-12.0821721385055,1.31207147096596e-33,2.92684602233696e-32
"978","ENSMUSG00000005142",17758.4562308585,-1.03241214264869,0.0854897616319147,-12.0764419380867,1.40676410435051e-33,3.13486880268047e-32
"979","ENSMUSG00000028369",12984.6681901014,-1.3562174268185,0.11231370517931,-12.0752620942678,1.42708818111522e-33,3.17691111534475e-32
"980","ENSMUSG00000003814",30658.3519365399,-0.762898530015136,0.0631950429851215,-12.0721261348734,1.48253733231222e-33,3.29698149187883e-32
"981","ENSMUSG00000038843",1237.31162312605,-2.12104896146478,0.175702049454432,-12.0718510003201,1.48750310130561e-33,3.30465265951625e-32
"982","ENSMUSG00000074649",1104.65360414923,0.723533341937825,0.0599443687311507,12.0700802636334,1.51985994805737e-33,3.37309854459902e-32
"983","ENSMUSG00000040006",6480.19428526256,1.03858588296734,0.0860744462702259,12.0661349328552,1.59448922030039e-33,3.53512696512987e-32
"984","ENSMUSG00000037112",7102.52473939446,1.45580415062271,0.120685428087222,12.0627997405832,1.66040830383997e-33,3.67753440791549e-32
"985","ENSMUSG00000030410",1561.2703933157,0.663854643189212,0.0550413119169821,12.0610250749563,1.69658019162533e-33,3.75383438540938e-32
"986","ENSMUSG00000028273",4971.57621188154,-0.461981246663654,0.0383098684374913,-12.059066384356,1.73741212655619e-33,3.84027990731902e-32
"987","ENSMUSG00000042073",963.325398291847,1.10993365930072,0.0920903708382645,12.0526570714984,1.87796937006282e-33,4.14675425036971e-32
"988","ENSMUSG00000060002",37550.5187909529,1.0691815988012,0.0888235184025883,12.0371453194995,2.2666415612981e-33,4.99991763025616e-32
"989","ENSMUSG00000020097",10899.4948520317,-0.866171700943962,0.0719844920382547,-12.0327542282809,2.39050776866775e-33,5.26249760710554e-32
"990","ENSMUSG00000004394",3076.22335864628,0.556448119187421,0.0462444268284063,12.0327606449133,2.39032194756728e-33,5.26249760710554e-32
"991","ENSMUSG00000000202",168.081717102306,-2.55751570076894,0.212612328023859,-12.0290094395747,2.50143862029096e-33,5.5011456398205e-32
"992","ENSMUSG00000021932",483.19146339629,-1.2558216146674,0.104473119697094,-12.0205237319273,2.77208824318827e-33,6.09021080363359e-32
"993","ENSMUSG00000083677",66.2132073194832,-3.39964955501505,0.282947228724092,-12.015136427896,2.95880920544396e-33,6.4938859842342e-32
"994","ENSMUSG00000059173",1058.11034950062,1.49571340649399,0.124565879929518,12.0074085081749,3.2486639038339e-33,7.12287536420081e-32
"995","ENSMUSG00000018752",184.58381602009,-1.41292938290316,0.117739057918154,-12.000515443952,3.53090570473991e-33,7.73392552051272e-32
"996","ENSMUSG00000078234",11012.6332166932,1.41753570883087,0.118137739909798,11.9990081908897,3.59579464806749e-33,7.8681474457814e-32
"997","ENSMUSG00000054723",718.351910073768,0.95642761810484,0.0797260129610267,11.9964310591122,3.70949826823915e-33,8.10880694664033e-32
"998","ENSMUSG00000000958",732.648212532529,-1.31352112059831,0.109505299032588,-11.9950461959599,3.77206644890098e-33,8.23731625123727e-32
"999","ENSMUSG00000031373",10027.9342837101,1.26181224406276,0.105199638559828,11.994454176239,3.79913269599527e-33,8.28811791556766e-32
"1000","ENSMUSG00000008540",19154.7418644966,1.02830843919244,0.085794356701676,11.9857351779916,4.2208301179309e-33,9.1988771590186e-32
"1001","ENSMUSG00000028800",3193.96849827027,0.448024859343568,0.037381322885717,11.9852596098131,4.24512338280255e-33,9.24257932115871e-32
"1002","ENSMUSG00000054693",4882.64063615261,-0.596312592655949,0.0497559316449063,-11.9847538362192,4.27111200952523e-33,9.28988175005917e-32
"1003","ENSMUSG00000011382",5202.56049261526,1.18912808009979,0.0992217712919114,11.984547994022,4.2817341734272e-33,9.29443372267653e-32
"1004","ENSMUSG00000020400",2900.47308650412,-0.865395985607236,0.0722089376480083,-11.9846104068961,4.27851068632562e-33,9.29443372267653e-32
"1005","ENSMUSG00000000555",4637.83418913331,-1.25941445173772,0.105091278407176,-11.9840054362848,4.30985789773657e-33,9.34617343515133e-32
"1006","ENSMUSG00000004677",7002.47768183786,-1.17736800710392,0.0982582963294119,-11.9823775811946,4.39534421625159e-33,9.52208070069454e-32
"1007","ENSMUSG00000048731",254.101261159107,1.26645878027769,0.105781045483397,11.9724547482987,4.95408774232574e-33,1.0721885626241e-31
"1008","ENSMUSG00000019979",1219.61761657888,-1.32429470693946,0.110619593416571,-11.9716106888264,5.00475120086554e-33,1.08207884594904e-31
"1009","ENSMUSG00000019214",216.491656869518,-1.48017820403854,0.123722089763629,-11.9637342601181,5.50303345528888e-33,1.1886334105507e-31
"1010","ENSMUSG00000035107",3560.82270212263,-1.2711505945783,0.106265142071014,-11.962065544775,5.61476513067402e-33,1.21156625007831e-31
"1011","ENSMUSG00000024899",2591.70741053759,0.938705296774421,0.0785032085863739,11.9575405092086,5.92921325272186e-33,1.2781530527183e-31
"1012","ENSMUSG00000110580",154.553608609508,2.51074090803175,0.21001254018044,11.9551951796524,6.09901119625354e-33,1.31345701592045e-31
"1013","ENSMUSG00000070348",2285.60181926045,-1.67713682376873,0.14031436026765,-11.9527097623478,6.28422372574723e-33,1.35200761973283e-31
"1014","ENSMUSG00000097162",181.107020955812,1.54665486426366,0.129486734056628,11.9445043967768,6.9362579818315e-33,1.49081663171633e-31
"1015","ENSMUSG00000012428",21315.8439326622,1.12764873477627,0.0944272418859833,11.9419853026932,7.14960173789267e-33,1.53515685000624e-31
"1016","ENSMUSG00000044792",3699.13795398719,0.647739925156882,0.054265495252688,11.9364970713097,7.63723340665928e-33,1.63824670142453e-31
"1017","ENSMUSG00000040048",3894.78778612192,0.817476615265838,0.0684911034764487,11.9355153264093,7.72788074981034e-33,1.65606128870567e-31
"1018","ENSMUSG00000032261",1037.46217979262,-1.75684413854811,0.147199271386598,-11.9351415397567,7.76267370902306e-33,1.66188321035804e-31
"1019","ENSMUSG00000001143",1728.83152158913,0.843880727020546,0.0707094783210362,11.9344781924305,7.82480312003518e-33,1.67354032579045e-31
"1020","ENSMUSG00000039621",3725.99497336844,-1.95771168784859,0.164073591511746,-11.9319121975119,8.06982022250756e-33,1.72425158754245e-31
"1021","ENSMUSG00000015016",1235.4294356394,0.946044535972137,0.0793422869686601,11.9235854185275,8.91860504052522e-33,1.90374219640751e-31
"1022","ENSMUSG00000035671",959.550994113638,-1.00996987216079,0.0847135506744545,-11.9221761349846,9.07078546780506e-33,1.93433168772352e-31
"1023","ENSMUSG00000011884",8198.67858040951,-0.965723000227126,0.0810073640564154,-11.9214223481531,9.1532382515573e-33,1.95000659290753e-31
"1024","ENSMUSG00000022673",1059.3506597341,-0.921824573764505,0.0773804442287285,-11.9128881069704,1.01403040642326e-32,2.15818151148325e-31
"1025","ENSMUSG00000034216",2073.51301913573,-0.813411463804303,0.0683464607564723,-11.9012960554402,1.16523267199075e-32,2.47756886374307e-31
"1026","ENSMUSG00000041058",6633.41573391189,-0.931608487133581,0.0783148525141982,-11.8956807964962,1.24632518136024e-32,2.64740847978217e-31
"1027","ENSMUSG00000029068",8443.65292697395,0.576238016054277,0.0484433238668183,11.8950965800465,1.25507745811376e-32,2.66340390673139e-31
"1028","ENSMUSG00000021033",22577.6958037328,1.21390150604451,0.10208649050986,11.8909123036928,1.31957264009753e-32,2.79754534224568e-31
"1029","ENSMUSG00000059182",3803.00259643568,-0.898688359072444,0.0755872182959258,-11.8894223035707,1.34332499207584e-32,2.84513361295442e-31
"1030","ENSMUSG00000039809",103.468360100439,-3.41214546465636,0.287106819728076,-11.8845852142699,1.42339908526991e-32,3.01180190916238e-31
"1031","ENSMUSG00000026311",1178.22966421233,0.656930378053794,0.0552774040581393,11.8842479897003,1.42915511014776e-32,3.02104815427356e-31
"1032","ENSMUSG00000095385",123.726662099028,-2.5815597584795,0.217386588716273,-11.8754324897608,1.58810592237522e-32,3.35379655738813e-31
"1033","ENSMUSG00000060063",1471.94103821132,-1.33737337106671,0.112621139732263,-11.8749763520959,1.59679209318899e-32,3.36887578692747e-31
"1034","ENSMUSG00000028175",70.0317488637041,-3.48539797097453,0.293541283921218,-11.8736210607771,1.6228800525212e-32,3.42060424222892e-31
"1035","ENSMUSG00000023143",1603.12495663979,-0.893551660411319,0.075257494096664,-11.8732582201528,1.62993589751534e-32,3.4321568068067e-31
"1036","ENSMUSG00000062825",40456.8421911305,-0.883193638184728,0.0744451077416105,-11.8636894347736,1.82741562295688e-32,3.84427568404654e-31
"1037","ENSMUSG00000048163",2750.95931312366,-1.87077192463636,0.157750162341519,-11.8590808203814,1.93083102611252e-32,4.05791045160041e-31
"1038","ENSMUSG00000039670",287.264856173348,1.18294189935315,0.0997753122145685,11.8560581079337,2.00179430610921e-32,4.20299663847246e-31
"1039","ENSMUSG00000045316",423.46226891602,1.05759802181732,0.0892173689097875,11.8541718360549,2.04738388426089e-32,4.29457982421385e-31
"1040","ENSMUSG00000037148",1765.42802259629,-1.23441167981596,0.104197007455871,-11.8469014605698,2.23295482008507e-32,4.67932859124365e-31
"1041","ENSMUSG00000039461",2088.41745494511,0.595594871872888,0.0502777812153878,11.8460850394608,2.25480937449063e-32,4.7205874647117e-31
"1042","ENSMUSG00000032827",1316.1011075835,0.974226717357879,0.0823766885326465,11.8264855593435,2.8481894664794e-32,5.95714407221228e-31
"1043","ENSMUSG00000086291",161.060705400564,-2.58561225832595,0.218634023627005,-11.826211746151,2.85749269640999e-32,5.97087208298748e-31
"1044","ENSMUSG00000018293",19539.9302698961,-0.866031179808178,0.0732533635297577,-11.8224083929794,2.98988163170428e-32,6.24152109974741e-31
"1045","ENSMUSG00000046688",866.598554891248,-1.51129272613661,0.127922859755684,-11.8140942832499,3.30086912023363e-32,6.88412838338485e-31
"1046","ENSMUSG00000034560",2347.22059287989,-0.75039487749618,0.0635288556294608,-11.8118746207699,3.38919334194018e-32,7.06157549658167e-31
"1047","ENSMUSG00000015850",1572.95222833366,0.877234283876263,0.074272661051555,11.8109984408307,3.42470055263457e-32,7.12874153238947e-31
"1048","ENSMUSG00000028382",5682.53348626686,-0.749696490978795,0.0634764482044494,-11.8106244471039,3.43996891232101e-32,7.15369107587062e-31
"1049","ENSMUSG00000020437",3080.68688842393,-1.84031155037997,0.155823145971878,-11.810257962011,3.45499629790866e-32,7.17809240387239e-31
"1050","ENSMUSG00000073609",1207.15128192072,0.752150711225054,0.0636883769436408,11.8098583653756,3.47145568531239e-32,7.20541954339984e-31
"1051","ENSMUSG00000036246",2697.12313083818,-1.53611902403969,0.130126307176469,-11.8048306862079,3.68532037081297e-32,7.64204302202644e-31
"1052","ENSMUSG00000024158",2162.98487845093,0.895093989760192,0.0759171858565187,11.7904000215695,4.37458255896808e-32,9.06270459031848e-31
"1053","ENSMUSG00000027792",4560.57548398044,1.854174130187,0.157331779471692,11.785121457427,4.65748278211904e-32,9.63961821020916e-31
"1054","ENSMUSG00000107994",183.684916298673,1.11519444158023,0.094644371142346,11.7829980602118,4.77634233753999e-32,9.8762433495585e-31
"1055","ENSMUSG00000072653",476.295291385191,1.01636855463146,0.0862757743065718,11.7804628564665,4.92220364754071e-32,1.0168199648768e-30
"1056","ENSMUSG00000001761",2511.14599961382,1.04553548081937,0.0887764159249801,11.7771760655768,5.1179092203785e-32,1.05624728739516e-30
"1057","ENSMUSG00000023089",1913.85138230909,0.918873037686336,0.0780297495503501,11.7759321666593,5.19397342717773e-32,1.07093147466331e-30
"1058","ENSMUSG00000032783",113.677890220525,-3.05702519722562,0.259695624135807,-11.7715699192026,5.46970320605034e-32,1.12671750163196e-30
"1059","ENSMUSG00000031068",5237.50197433626,0.653659080226015,0.0555336413589223,11.7705063855136,5.53910172640218e-32,1.13993562818894e-30
"1060","ENSMUSG00000058454",2163.42763484862,-1.05525057978427,0.0896747357304825,-11.7675348713134,5.73766952427155e-32,1.17968650577334e-30
"1061","ENSMUSG00000033955",8387.09412681338,0.773369575618928,0.0657380273129945,11.764417145296,5.95360841788706e-32,1.222930649005e-30
"1062","ENSMUSG00000040043",4105.02642165372,0.993779353085772,0.0844905153025919,11.7620226309034,6.12491825426071e-32,1.2569347310109e-30
"1063","ENSMUSG00000047789",1145.97615879554,-0.604993001232043,0.0514374870631935,-11.761713796181,6.14736647167255e-32,1.26035470257414e-30
"1064","ENSMUSG00000033589",996.828486082869,-0.846160962438817,0.0719825345465887,-11.7550870883987,6.6492160317623e-32,1.36196441913748e-30
"1065","ENSMUSG00000041757",1017.79688315583,-1.78100264610533,0.151563199231457,-11.7508910813205,6.98780584526365e-32,1.42997409006268e-30
"1066","ENSMUSG00000026360",2502.44862086947,-1.96741398285548,0.16755905273405,-11.7416155722613,7.79823706953706e-32,1.59432250181511e-30
"1067","ENSMUSG00000038976",12892.2879129723,0.617769766429756,0.0526376662225295,11.7362681661852,8.30717603782442e-32,1.69678157983454e-30
"1068","ENSMUSG00000040532",936.585842213585,0.586600448617093,0.0499863565882773,11.7352111386862,8.41161534563721e-32,1.71650510152451e-30
"1069","ENSMUSG00000074264",6191.43542000088,2.1522338281043,0.183473399831501,11.7304951566869,8.89368756418816e-32,1.81318079302074e-30
"1070","ENSMUSG00000031545",5857.49871608044,0.789925186335894,0.0673609664516963,11.7267495991516,9.29602474161593e-32,1.89343517026895e-30
"1071","ENSMUSG00000028088",1461.7122201843,0.892283202733746,0.076120562977542,11.7219732465326,9.83540086920373e-32,2.0014260181459e-30
"1072","ENSMUSG00000027775",5415.1844307034,-0.729659631035907,0.0622635245041071,-11.7188937961226,1.01995107469757e-31,2.07358336958571e-30
"1073","ENSMUSG00000037995",493.576231540801,-1.91173751906582,0.163140849099994,-11.7183251749172,1.02681928417666e-31,2.08560106983655e-30
"1074","ENSMUSG00000019699",1789.87158741989,-0.846034037592324,0.0722028732681529,-11.7174566509321,1.03739866618955e-31,2.10512723751723e-30
"1075","ENSMUSG00000043004",1917.9586845629,-1.39914350950438,0.119449212059062,-11.71329207942,1.08964972335509e-31,2.20910009960938e-30
"1076","ENSMUSG00000020598",316.364653982841,-2.64834607457912,0.226174839110502,-11.7092868729099,1.1423637763067e-31,2.31381748520708e-30
"1077","ENSMUSG00000021384",515.865472828567,-1.93017053920467,0.164860169001966,-11.7079252732154,1.16085487029983e-31,2.34908737635233e-30
"1078","ENSMUSG00000035778",2603.86550120042,-1.12806571972554,0.0963662898170353,-11.7060200394487,1.18722857376301e-31,2.40022815738322e-30
"1079","ENSMUSG00000036636",4762.54173098637,-0.850853437367359,0.0727076054602245,-11.7023993842409,1.23899870286069e-31,2.50257068861408e-30
"1080","ENSMUSG00000020741",14438.9587922758,1.02783987530029,0.0878325855103199,11.7022614025124,1.24101536616289e-31,2.50432304538463e-30
"1081","ENSMUSG00000057729",166.126317039953,3.0299021505059,0.258978075723051,11.6994542570702,1.28275797023307e-31,2.5861634785624e-30
"1082","ENSMUSG00000030681",6468.18689437066,-0.532746801016355,0.0455399152744897,-11.6984583261793,1.29790017069058e-31,2.61427322735956e-30
"1083","ENSMUSG00000102059",378.697767307784,1.85586396770736,0.158669538529814,11.696409940454,1.32960406928144e-31,2.67565938004799e-30
"1084","ENSMUSG00000029762",2467.07071947256,-1.79029030206933,0.153094447471282,-11.6940250390542,1.36748623437553e-31,2.749353781548e-30
"1085","ENSMUSG00000022270",433.999115487366,-1.9091360203306,0.163263508471453,-11.693586878077,1.37456167562798e-31,2.76103199618766e-30
"1086","ENSMUSG00000026637",586.223264683964,-1.13660638645749,0.0972259334289996,-11.6903622970872,1.42776247701193e-31,2.86525372228343e-30
"1087","ENSMUSG00000005981",6305.14965067636,0.806947991560553,0.0690476545118349,11.6868269786375,1.48844151093901e-31,2.98427730353311e-30
"1088","ENSMUSG00000022194",2254.13805808049,0.66235467240815,0.0567250754317125,11.6765763177436,1.67923755305408e-31,3.36372272346146e-30
"1089","ENSMUSG00000020184",3074.40680835955,-0.678068753573967,0.0580818634456086,-11.6743629310198,1.72352062468264e-31,3.44925697835937e-30
"1090","ENSMUSG00000003873",1562.21191750317,-0.863915561997403,0.0740030030559094,-11.6740608667558,1.72965323094555e-31,3.45835435919517e-30
"1091","ENSMUSG00000062604",2746.42402992613,0.589114913416866,0.0504681705904859,11.6729991700536,1.75138053300201e-31,3.49858729021502e-30
"1092","ENSMUSG00000041390",5710.99226226176,-0.763815720782432,0.0654508912293183,-11.6700583664518,1.81298819471812e-31,3.61833925967827e-30
"1093","ENSMUSG00000087107",584.647216578571,-1.98412007493132,0.170027618631484,-11.6693987182852,1.82710009154003e-31,3.64316737374413e-30
"1094","ENSMUSG00000020590",2559.81894293299,-0.420530014312181,0.0360440523541361,-11.6671125149979,1.87685822234011e-31,3.7389623489653e-30
"1095","ENSMUSG00000068744",107.453685485312,-2.12246590392038,0.181928003088379,-11.6665156979121,1.89006761625434e-31,3.76183868754767e-30
"1096","ENSMUSG00000015846",8613.83672343287,0.843684995505285,0.0723202958582638,11.6659505536146,1.90266106161523e-31,3.78344846504037e-30
"1097","ENSMUSG00000024084",1801.09523848661,-1.90725459407122,0.163578475833098,-11.6595694168054,2.05076830449123e-31,4.0742428831433e-30
"1098","ENSMUSG00000038608",3110.48494170529,-1.29712191754599,0.111256130575598,-11.6588803766153,2.06743030861296e-31,4.10360438487349e-30
"1099","ENSMUSG00000024817",2425.65533904518,-0.885266089984747,0.0759451437580474,-11.656651711729,2.12224852635508e-31,4.20857910676821e-30
"1100","ENSMUSG00000024962",3463.8359437518,1.31794116078201,0.113086516326305,11.6542732378382,2.18234400601562e-31,4.32381866064585e-30
"1101","ENSMUSG00000042524",8629.17624823453,0.683013180132155,0.0586175662401725,11.6520221486791,2.2407759999036e-31,4.43555605285187e-30
"1102","ENSMUSG00000035885",15135.7853865834,0.925736629147863,0.0794503749845188,11.6517590927449,2.24770475951024e-31,4.44523389553232e-30
"1103","ENSMUSG00000042272",2138.9071349845,-0.693280003726628,0.0595294294536175,-11.6460045071791,2.40471418042578e-31,4.75143616030819e-30
"1104","ENSMUSG00000029283",369.149709869181,-0.858074705064794,0.0736843805919133,-11.6452726910616,2.42544609627597e-31,4.78805907810131e-30
"1105","ENSMUSG00000030798",3414.89855729981,-1.75214752368633,0.150503456545818,-11.6419088564449,2.5230471707216e-31,4.97622534286938e-30
"1106","ENSMUSG00000017861",193.668749733546,-1.81317263569297,0.155763473552246,-11.6405508579314,2.56354516735663e-31,5.05152833430111e-30
"1107","ENSMUSG00000004631",3016.3138296956,0.855402867077734,0.0734893352428208,11.6398231695979,2.58551104436334e-31,5.09021027107992e-30
"1108","ENSMUSG00000025509",56124.7015001325,1.14481289416379,0.0983608466510856,11.6389085000942,2.61338632289936e-31,5.14044598567406e-30
"1109","ENSMUSG00000003531",1564.29919995838,1.12994985888025,0.0971065448857669,11.6361864198699,2.69812134234886e-31,5.30233151804789e-30
"1110","ENSMUSG00000030894",10189.9253127816,-0.761803037406211,0.0654710811338599,-11.6357180027111,2.71297520306037e-31,5.32671906085564e-30
"1111","ENSMUSG00000027843",797.202893034803,-2.59126602284625,0.222705663328124,-11.6353844986349,2.72360031774137e-31,5.34276735597258e-30
"1112","ENSMUSG00000021340",340.599482567909,1.65911011859046,0.142595657952788,11.6350675918882,2.73373493289658e-31,5.35782546111044e-30
"1113","ENSMUSG00000037217",170.195029350781,-1.94258188855912,0.167123067345194,-11.6236610506118,3.12453805293447e-31,6.11825537517105e-30
"1114","ENSMUSG00000098882",313.466115203707,2.68113932251152,0.230821587113698,11.6156350713889,3.43228546535042e-31,6.71483208544408e-30
"1115","ENSMUSG00000022982",12274.0674292248,0.964783501511531,0.0831177763460652,11.60742676145,3.77814894796441e-31,7.38484109165348e-30
"1116","ENSMUSG00000083161",248.522277526995,-2.3980370510888,0.206624727903229,-11.6057602370414,3.85248499136486e-31,7.52339228510805e-30
"1117","ENSMUSG00000018474",4712.0276342148,-1.16130663077753,0.100071572930125,-11.6047604406939,3.89777627765228e-31,7.60502562176848e-30
"1118","ENSMUSG00000051506",3252.93120506145,-2.30364990165906,0.198551362450062,-11.6022870517368,4.01210618448488e-31,7.82109500757276e-30
"1119","ENSMUSG00000035725",2464.93842255458,-1.01625733053166,0.0875980725301862,-11.6013663449211,4.05550995233284e-31,7.8986402056427e-30
"1120","ENSMUSG00000073568",69.1860890630651,-3.82177862085274,0.329542397142118,-11.5972289271312,4.25638053352316e-31,8.28246047746463e-30
"1121","ENSMUSG00000064120",2429.88116992909,0.857206218694065,0.0739169879321371,11.5968770194081,4.27391453782902e-31,8.30916087755984e-30
"1122","ENSMUSG00000009687",3337.05348073609,-1.583357927616,0.136536667109792,-11.5965766642216,4.28893661244577e-31,8.33093445023557e-30
"1123","ENSMUSG00000048138",2531.3127842165,1.82601191154414,0.15748467448917,11.5948546578715,4.37607889961797e-31,8.49263255015797e-30
"1124","ENSMUSG00000045751",283.926225403691,-1.31441597355042,0.113396400876438,-11.5913376737826,4.55955414493624e-31,8.84082945148936e-30
"1125","ENSMUSG00000037636",114.458886770839,-2.83948995182111,0.24515008768833,-11.5826593357416,5.04561193831528e-31,9.77458369632384e-30
"1126","ENSMUSG00000032089",2467.53771535195,-2.0224343605282,0.174826720413632,-11.5682222702755,5.97069655730532e-31,1.15564263561201e-29
"1127","ENSMUSG00000024617",243.137686991793,-2.3147607181796,0.200100013749807,-11.5680187862148,5.9848714584859e-31,1.15735837237127e-29
"1128","ENSMUSG00000002781",1681.68679779463,1.01001942582614,0.0873197009958859,11.5669134720666,6.06245432091772e-31,1.17132206977022e-29
"1129","ENSMUSG00000030499",676.648935021733,1.13253355723641,0.0979238536908821,11.5654512618702,6.166623907345e-31,1.19039328110431e-29
"1130","ENSMUSG00000042873",80.3162884556246,2.33679834741478,0.202078358425045,11.5638228933929,6.2847230432372e-31,1.21211729207355e-29
"1131","ENSMUSG00000107655",212.446852675331,1.63276214087815,0.141209276361739,11.5627116216888,6.36660540159005e-31,1.22682403291117e-29
"1132","ENSMUSG00000046993",346.794747190248,-1.01827545767884,0.0881643186929414,-11.5497456655372,7.40392125835473e-31,1.42545105922776e-29
"1133","ENSMUSG00000046410",1336.27244003661,-1.39332396650078,0.120683957134928,-11.5452293708185,7.80330268520183e-31,1.50101658182956e-29
"1134","ENSMUSG00000008136",346.273807389807,-2.1144655531238,0.18315075150967,-11.5449460932852,7.82905419925039e-31,1.50464203896352e-29
"1135","ENSMUSG00000017999",2251.60629142528,0.736852827632413,0.0638628820085626,11.5380453317722,8.48310103692053e-31,1.62890488104534e-29
"1136","ENSMUSG00000028803",901.551705141208,-0.87360633930548,0.0757434330131334,-11.53375684931,8.9165931855879e-31,1.71063584407309e-29
"1137","ENSMUSG00000058290",534.939705644929,-1.80063474259333,0.156148771155468,-11.5315332248152,9.14994831870042e-31,1.75386080613682e-29
"1138","ENSMUSG00000030711",4212.42089764275,1.32946228551298,0.115300153035597,11.5304468425339,9.26615154503489e-31,1.77457387322048e-29
"1139","ENSMUSG00000053279",9100.95164895444,1.25004993642851,0.108440191877933,11.5275518678134,9.58301023734548e-31,1.83364464541446e-29
"1140","ENSMUSG00000032067",1840.22275357033,0.727218835967074,0.0631065348833956,11.5236692572455,1.0024912031995e-30,1.91651695460788e-29
"1141","ENSMUSG00000028573",1165.22265792593,0.877419181021153,0.0761871941997812,11.5166228424208,1.08791889963821e-30,2.07801091136856e-29
"1142","ENSMUSG00000061313",3242.96117686711,1.03749621925968,0.0901015253035907,11.5147464569984,1.11186083519763e-30,2.1218822278719e-29
"1143","ENSMUSG00000032492",487.839432359209,1.34622236118894,0.116928830664446,11.5131773193922,1.13228343103369e-30,2.15896632510483e-29
"1144","ENSMUSG00000034023",152.267496196556,-2.13351878641139,0.185392166154484,-11.5081388316784,1.2004109915963e-30,2.28686688381554e-29
"1145","ENSMUSG00000025817",1166.46145659662,0.637949824526568,0.0554413136277968,11.5067588190536,1.21977033718305e-30,2.32171831690546e-29
"1146","ENSMUSG00000053329",3432.34340127958,0.951007786131787,0.0827144129632781,11.4974857713612,1.35814089228592e-30,2.58283792377656e-29
"1147","ENSMUSG00000020611",4119.67820407282,-1.01340370564302,0.0881789040060835,-11.4925867707894,1.43742156325606e-30,2.73122629028794e-29
"1148","ENSMUSG00000060147",12047.5371679995,-0.950203159927721,0.0826898847020238,-11.4911656165904,1.46126794742439e-30,2.7741179134292e-29
